graph_id,repo_id,base_commit,repo,status,created_at,size
ef459202-23eb-47a7-81b2-f7b202bd1333,43d03221-3abe-4449-946a-655beb1e0877,17455e924e243e7a55e8a38f45966d8cbb27c273,django/django,completed,2025-02-13 00:45:28.396419+00:00,8.697
682f18f6-ab19-44f7-84f5-defc2f209fa1,dc82ef3a-1e88-4826-aa4b-fcd26f9cd6b0,97fc1154992f64cfb2f86321155a7404efeb2d8a,matplotlib/matplotlib,completed,2025-02-13 00:43:02.807356+00:00,10.953
9404a4a2-cbc0-4d64-8781-70396a79e557,955ff4a1-ac4b-473c-82b6-821fd679bddb,479939f8c65c8c2908bbedc959549a257a7c0b0b,sympy/sympy,completed,2025-02-13 00:32:24.559383+00:00,11.178
f89b4c9f-6a9c-46df-8c63-2ea417a0c56a,3f33e5c9-b59f-499c-9da6-715c5fd02a30,1c8668b0a021832386470ddf740d834e02c66f69,scikit-learn/scikit-learn,completed,2025-02-13 00:47:10.013601+00:00,7.656
ed740f16-df60-46fb-82a2-ed7296353587,39ab68ea-bcee-4ce0-be25-561b791f71b1,d5276398046ce4a102776a1e67dcac2884d80dfe,django/django,completed,2025-02-12 22:58:35.057641+00:00,8.698
aca41c19-737a-474b-acf4-1762b37710b9,abc62ebd-535a-4f39-be0a-0e427b2dbd83,29e336bd9bf87eaef8e2683196ee1975f1ad4088,pytest-dev/pytest,completed,2025-02-13 04:19:26.300911+00:00,2.508
5f5a7fcd-330e-421b-86cd-21df12f11049,519efcd2-c1cb-4f83-8e84-f12c79bfe348,88b81a06eb635a1596617f8971fa97a84c069e93,sphinx-doc/sphinx,completed,2025-02-13 00:34:34.892697+00:00,5.011
deda2677-3012-400a-b364-433f7563d80a,1058f34a-e08c-4934-9af4-5d7e4efb95a1,f8b108d0c6f2f82b2dc4e32a6793f9d9ac9cf2f4,scikit-learn/scikit-learn,completed,2025-02-13 04:25:17.413694+00:00,7.315
6fdba0e0-d364-413e-81f1-17516713be2b,dc3169a8-e6c8-442c-918c-a1282ab15326,c33557d120eefe3148ebfcf2e758ff2357966000,matplotlib/matplotlib,completed,2025-02-12 21:20:31.009230+00:00,11.0
49f373f7-b790-473a-b7f6-dda9f511190c,b5090479-e4c7-497d-843d-c1907f8b39cc,d3fcdb72bfcbb560eb45264ac1c03f359436edef,sympy/sympy,completed,2025-02-13 04:28:03.002932+00:00,11.181
cb630dee-552a-4ff8-a6f1-262a8581ea3f,df72323d-c8be-4781-b94f-94e783b0264f,d26b2424437dabeeca94d7900b37d2df4410da0c,django/django,completed,2025-02-13 05:46:46.712256+00:00,8.711
3ba2e4c1-5e9e-44f8-aaf0-e6df77c4f200,5bdb1561-728b-407c-84e9-5f9d816ce240,a62775e99f2a5ea3d51db7160fad783f6cd8a4c5,scikit-learn/scikit-learn,completed,2025-02-13 05:56:43.839636+00:00,7.446
e6abd31a-0fa4-42c4-a4f5-d51f0a3cb414,29ec3dcc-8e8f-4af5-849a-3c2a091e29e2,e670ff76cbad80108bde9bab616b66771b8653cf,pytest-dev/pytest,completed,2025-02-13 06:01:59.119555+00:00,2.621
f2838842-d5c5-4d60-a4a8-597a7bcfd067,350f7667-5480-4b0a-b115-9513fe6b33f8,33a0599711d26dc2b79f851c6daed4947df7c167,matplotlib/matplotlib,completed,2025-02-13 05:50:25.431323+00:00,10.972
8aebcdc3-dbeb-4210-b1e3-440d831cf475,2a2162e6-cafc-49b1-aac0-84a90c1aeb36,838e432e3e5519c5383d12018e6c78f8ec7833c1,django/django,completed,2025-02-26 15:16:23.836442+00:00,8.726
bc8432f7-93d7-40bb-9e97-f7481e322d43,cf87d417-bba3-472a-9485-0810bbfb0b2c,879cc3da6249e920b8d54518a0ae06de835d7373,django/django,completed,2025-02-13 13:55:49.609044+00:00,8.71
63b7af23-e364-4397-a3cc-29ca9c5b9ea8,075f772c-9ff3-4617-b342-76122d307db4,4787fd64a4ca0dba5528b5651bddd254102fe9f3,pytest-dev/pytest,completed,2025-02-13 14:00:26.149123+00:00,2.788
5220bc1b-9a2c-4ddd-9903-3697e0b4c13e,239dd74c-b7bc-451f-8ea5-24af022905c5,3aefc834dce72e850bff48689bea3c7dff5f3fad,scikit-learn/scikit-learn,completed,2025-02-13 14:04:59.657920+00:00,7.444
f2cf25df-04fd-4521-9f2d-1c98cd4fda70,d38463ca-c0d4-49ea-98b5-a79a11ad3b40,29a86636a9c45ab5ac4d80ac76eaee497f460dce,matplotlib/matplotlib,completed,2025-02-13 13:58:17.289068+00:00,10.993
fba8741d-0ab1-453f-81ef-4645e82b6165,a334069e-7923-4b78-b1cd-72db8a20118a,2c2335bbb8af99fa132e1573bbf45dc91584d5a2,sphinx-doc/sphinx,completed,2025-02-13 14:06:36.930108+00:00,5.018
50b0877a-0028-431c-91b0-79b1efd16d7f,8c3f6cb1-d5d8-4640-b927-38f67ed1ade0,c807dfe7569692cad24f02a08477b70c1679a4dd,sympy/sympy,completed,2025-02-13 14:08:59.720111+00:00,11.191
d74cb466-a559-428b-9ed9-5c849dfd15f4,2fee9ecd-8225-4588-b795-2f782de3b143,3ed7590ed411bd93b26098faab4f23619cdb2267,sphinx-doc/sphinx,completed,2025-02-13 14:22:10.040782+00:00,4.983
1b071a66-25f9-45af-8160-680c039721bf,7ce6f95d-1fce-4e34-bc50-75396bb21279,4964b468c83c06971eb743fbc57cc404f760c573,pytest-dev/pytest,completed,2025-02-13 14:15:55.445395+00:00,3.043
2f6cd9b4-42e9-478d-9e22-5a456d07d163,483ecc32-dac5-48c7-97af-ac7f88622c15,cd25abee0ad0ac95225d4a9be8948eff69f49690,scikit-learn/scikit-learn,completed,2025-02-13 14:21:20.381868+00:00,9.659
8d47745b-34d2-49b8-b67e-71408419fb38,0805d5bc-c73a-4205-b811-f8eb229da111,78bf53caacbb5ce0dc7aa73f07a74c99f1ed919b,matplotlib/matplotlib,completed,2025-02-13 14:13:48.667853+00:00,11.225
12ef0c6c-fece-4375-9616-8a8fdbbecd8d,326e66f8-2518-46fc-8b6d-7eea42d7019d,4142739af1cda53581af4169dbe16d6cd5e26948,django/django,completed,2025-02-13 14:11:26.740134+00:00,10.064
e690e7e0-22f4-42b4-9098-bee838b55bf0,b3d3c975-5179-45bf-8546-106802bec61a,b9af885473ad7e34b5b0826cb424dd26d8934670,sympy/sympy,completed,2025-02-13 14:24:32.801910+00:00,20.875
a0a70486-e16b-4afc-ade8-55298f361d1f,e0b1bc97-ea73-48b7-9a98-63e94c9a4ab6,19fc6376ce67d01ca37a91ef2f55ef769f50513a,django/django,completed,2025-02-13 18:33:20.960579+00:00,8.712
814c9f97-9766-4138-92c4-928c2bbd0d05,4cc497ee-e0d7-4760-9460-fa16b0ea00fd,149a0398b391cfc4eddb5e659f50b3c66f32ea65,matplotlib/matplotlib,completed,2025-02-13 18:35:42.942190+00:00,10.995
a207e6e8-3473-4837-8d50-a98c66504b75,c85a6fa8-3d51-4c7b-9167-50af8996db8d,56bf819c2f4eaf8b36bd8c42c06bb59d5a3bfc0f,pytest-dev/pytest,completed,2025-02-13 18:37:47.308132+00:00,2.837
f1d4f111-5818-470a-babc-d809a1352b7b,ed5b71cc-5ac9-4679-a6b1-b9062297a7f2,26f690961a52946dd2f53bf0fdd4264b2ae5be90,scikit-learn/scikit-learn,completed,2025-02-13 18:42:48.693241+00:00,7.446
d09bd444-df4f-499f-8c41-65849f743e1a,16e6a125-1731-46c2-a7f1-7c24f805eba8,7f7a36478abe7dd1fa993b115d22606aa0e35e88,pytest-dev/pytest,completed,2025-02-13 18:56:17.388353+00:00,2.967
725e8528-5db5-4e9d-9bbe-f03b4eb6b2a1,4bc7bbfe-6791-4fc5-94c0-24030e05dd40,2dfa7457f20ee187fbb09b5b6a1631da4458388c,sympy/sympy,completed,2025-02-13 18:46:23.950175+00:00,11.338
824590fb-c39b-4103-ad6b-daeb9be96d28,66b37d7c-16ea-4601-81f4-eb3737a84642,73394f2b11321e03a5df199ec0196f27a728b0b0,matplotlib/matplotlib,completed,2025-02-13 18:54:12.501571+00:00,11.202
e288f5b7-343b-41bb-9ad5-dcc1ce6e5635,31029984-7768-49c8-b128-a9b1508b395d,5d8d6275a54f2c5fb72b82383b5712c22d337634,sphinx-doc/sphinx,completed,2025-02-13 18:44:01.304091+00:00,5.032
b9b7d072-b5b6-4fa2-a280-2aecc8d6a749,af11c675-65b1-4c5c-ad0e-ebda60456e59,6e7dc8bac831cd8cf7a53b08efa366bd84f0c0fe,pytest-dev/pytest,completed,2025-02-26 13:37:35.092794+00:00,3.045
109bfe20-5e22-4d95-a3e2-4de6155ffbdb,cd829444-621f-4067-afb0-87dd38bc692e,3eacf948e0f95ef957862568d87ce082f378e186,scikit-learn/scikit-learn,completed,2025-02-26 13:38:00.378647+00:00,7.231
869c7aa9-865f-4e40-a7a6-c544304e290b,0b8bb812-1373-4b03-921a-5787d63e5e89,b7ce415c15eb39b026a097a2865da73fbcf15c9c,matplotlib/matplotlib,completed,2025-02-26 15:19:08.494766+00:00,10.714
8506121e-fc4d-425d-a93e-675a7edfb8f7,69b8feea-4ea9-4c58-9d7f-6514059a8ec5,6786f437df54ca7780a047203cbcfaa1db8dc542,matplotlib/matplotlib,completed,2025-02-27 13:50:46.327750+00:00,10.728
06206010-0e42-4849-9d2a-bb46aca50cae,4a4cfed2-96e3-4108-887f-467d24040a6e,cb828ebe70b4fa35cd5f9a7ee024272237eab351,pytest-dev/pytest,completed,2025-02-27 13:57:01.287483+00:00,2.497
781a60da-379d-4980-9d35-b69132b3756f,d61f9ca3-abe9-434c-89d1-3a3ac01e4fe1,dd69361a0d9c6ccde0d2353b00b86e0e7541a3e3,scikit-learn/scikit-learn,completed,2025-02-27 13:59:14.513508+00:00,7.257
4c2ab533-0db4-4467-91cf-32ad22ec3f10,84f79d25-0807-4d6d-8fac-1e3ae4260489,69c7e01e5167a3137c285cb50d1978252bb8bcbf,pydata/xarray,completed,2025-02-27 13:52:51.786003+00:00,3.099
1643ab34-f390-42e6-8203-2b21160499e7,03492ec2-c43d-480e-8f56-93ea9a073402,332d80ba8433aea41c3709fa52737ede4405072b,sphinx-doc/sphinx,completed,2025-02-13 19:00:46.169881+00:00,5.064
6b47508f-a22f-4c99-a095-6ccf32c447aa,ad4cfa6b-5338-4bcc-aeda-a446563561d7,08a4ee06510ae45562c228eefbdcaac84bd38c7a,django/django,completed,2025-02-14 04:49:09.060553+00:00,8.721
8b140010-f086-4d45-8989-d821e63a518a,61367509-e558-4302-a469-9388c158df67,3ea1ec84cc610f7a9f4f6b354e264565254923ff,sphinx-doc/sphinx,completed,2025-02-14 04:59:50.693207+00:00,5.038
357815a6-3480-4187-91db-38e40e197d31,d8201f66-f49f-4491-9980-e88c8b3acba8,5c4595267ccd3daf78f5fd05693b7ecbcd575c1e,matplotlib/matplotlib,completed,2025-02-14 04:51:30.796752+00:00,11.05
4bfdfaa2-0c4b-4caf-959e-8c590dbf8d16,b2a5652e-8544-4097-bb5f-dd27bc7ba224,7b77fc086aab8b3a8ebc890200371884555eea1e,pytest-dev/pytest,completed,2025-02-14 04:53:36.429828+00:00,2.961
d1518eb1-8153-47e3-acdf-d624775b2f65,fe9f7449-9609-4ee1-86f1-67c5e5341663,0e3c1879b06d839171b7d0a607d71bbb19a966a9,scikit-learn/scikit-learn,completed,2025-02-14 05:00:51.766118+00:00,7.438
f8b9644f-8cb4-4963-889f-244ff9e77d23,d7a4f26f-424b-42b2-9636-0b563b7c7da9,6adb209acd63825affc884abcd85381f148fb1b0,scikit-learn/scikit-learn,completed,2025-02-13 04:39:05.972763+00:00,9.668
899c0d04-9f5d-4043-a592-4da6d00d1de3,650184dc-3e27-4dff-9b2e-1eec71bbb866,a3389a25ec84d36f5cf04a4f2562d820f131db64,sympy/sympy,completed,2025-02-14 05:02:13.855794+00:00,11.407
278cd837-9a46-4406-b7d6-1808d366ea97,6b4e8b7a-9c23-414a-b661-796e7f1f8669,b7a17b0ea0a2061bae752a3a2292007d41825814,django/django,completed,2025-02-13 04:30:24.120287+00:00,10.087
88105c01-bee2-4706-9198-00872fb568eb,28cbe928-3219-49a0-b796-9ce5c9bddbee,4db04923a754b6a2defa1b172f55d492b85d165e,scikit-learn/scikit-learn,completed,2025-02-13 18:58:35.631502+00:00,9.657
c08af0cb-37bf-4369-9932-2af166c935ca,d9915b7b-5803-4816-9884-44f20b6cfa94,1757dffac2fa493d7b9a074b84cf8c830a706688,pydata/xarray,completed,2025-02-26 15:23:35.820701+00:00,3.063
90958e4c-fae8-40d8-bacc-bea71c3e2270,ea1e9183-f50f-4c0e-b71a-40cf76ab32ff,df46b329e0900e9e4dc1d60816c1dce6dfc1094e,django/django,completed,2025-02-14 05:39:32.784314+00:00,8.732
b88a1f69-0acb-4a72-908e-dcf71e3e7bed,1c9e2d46-8c88-4465-bc88-d359dd571092,fce90950bef348803fa7cc3e6bc65f4bce429b82,django/django,completed,2025-02-13 18:54:12.787205+00:00,10.058
a657820a-5121-4baa-9ab3-c3e0e243215d,70e483d5-e812-4c04-aa9b-81b2d9005c77,e6e300e729dd33956e5448d8be9a0b1540b4e53a,pytest-dev/pytest,completed,2025-02-14 05:43:10.494921+00:00,2.981
762f0b31-4003-4c79-97da-3fbed1afeb0d,71f1b2d6-95d9-4ee2-8298-b9dcc56a729f,b34751b7ed02b2cfcc36037fb729d4360480a299,scikit-learn/scikit-learn,completed,2025-02-14 05:43:44.440032+00:00,7.149
96b096f0-5b9f-419e-af65-aeef7dfe13c7,1fd4ed05-5a8e-4704-8fc6-9ff99de49b49,e4bd3bd3ddd42c6642ff779a4f7381f219655c2c,sphinx-doc/sphinx,completed,2025-02-14 05:44:18.221999+00:00,5.046
1454e283-bfb6-4a77-8c2d-9a7c57708945,3cee7058-bd44-47bc-a3bc-d20c3207727d,b19bce971e82f2497d67fdacdeca8db08ae0ba56,sphinx-doc/sphinx,completed,2025-02-14 05:51:02.232518+00:00,5.063
dc11bfec-d2c3-4f5a-8fd0-30258a821458,f1daf4a3-fb57-4723-9a3f-cc70db40301a,66ba515e671638971bd11a34cff12c107a437e0b,matplotlib/matplotlib,completed,2025-02-14 05:48:07.906195+00:00,11.216
16d0288d-7b72-4656-a27a-267f909061db,7e25390e-1c97-420a-bec1-0e5ca67355cd,430fb1db88843300fb4baae3edc499bbfe073b0c,matplotlib/matplotlib,completed,2025-02-14 15:33:04.897573+00:00,11.215
2e91c178-81f7-4af0-821b-7d6f88549ec4,758b19df-edf8-47bd-a3af-c4ab2d9a05cd,70b0ddea992c01df1a41588fa9e2d130fb6b13f8,scikit-learn/scikit-learn,completed,2025-02-14 06:04:35.999163+00:00,7.624
4e8c0bb1-196d-454e-90f2-09df8174d91f,7d9cc69a-3760-47fe-9320-7c90869ec017,7eafdd8af3c523c1c77b027d378fb337dd489f18,matplotlib/matplotlib,completed,2025-02-14 05:06:55.324335+00:00,11.202
712c3ea2-69b7-4c90-979e-8aee2f2ff5b1,53df28e2-cfb5-4384-a449-22b4a646a06a,b678d8103e48fdb1af335dbf0080b3d5366f2d17,sympy/sympy,completed,2025-02-14 05:45:00.667979+00:00,11.508
1a9ac03b-227a-4feb-9a5d-4682691da65e,933e48aa-7ce6-46ee-8e7d-c862cd71cffe,c61219a7ae051d2baab53f041e00592011fc550c,django/django,completed,2025-02-14 15:27:37.483394+00:00,10.036
f6107bef-61d5-4725-952a-fc029b93b59d,30447f7f-b67f-4e93-b7cc-e14eb01f3f33,a5743ed36fbd3fbc8e351bdab16561fbfca7dfa1,scikit-learn/scikit-learn,completed,2025-02-14 16:48:32.047790+00:00,7.066
8b4d9ef2-6f00-4ab1-a944-590c0db49f31,9aa84d56-11fe-4fbc-bdef-6f94fa51571c,580e644f24f1c5ae5b94784fb73a9953a178fd26,django/django,completed,2025-02-14 15:09:53.059112+00:00,8.89
68393944-b3c8-4e4a-bc46-2e5151ca7610,85aace7e-042b-45c1-946f-93819695f892,662cfb818e865f580e18b59efbb3540c34232beb,sympy/sympy,completed,2025-02-14 15:22:10.103827+00:00,11.526
411a5a40-8c39-4ec2-8ce3-dcd282553828,42091931-cdee-42e0-999e-7933827e0913,269c0b94b4fcf8b1135011c1556eac29dc09de15,matplotlib/matplotlib,completed,2025-02-14 15:21:18.388671+00:00,11.062
dd9d02db-a1bf-4fa6-a60a-4ba3d296e098,0376e1a7-74b4-445b-82a0-f055f1b3fa34,60dc957a825232fdda9138e2f8878b2ca407a7c9,django/django,completed,2025-02-14 16:43:18.210076+00:00,8.822
1b0067d2-fc03-4581-b8d6-1c6882ddcd22,2cb151ed-ec74-4b0a-bda1-cec83753664c,66f7956984cbfc3647e867c6e5fde889a89c64ef,matplotlib/matplotlib,completed,2025-02-14 18:29:09.129824+00:00,11.122
b7facb9e-d77b-4404-b69d-d8dd29195af8,ff660403-9df6-4f46-a85b-bbc90e7a11fe,b8a4da8baa1137f173e7035f104067c7d2ffde22,scikit-learn/scikit-learn,completed,2025-02-14 16:59:16.507679+00:00,7.613
b3e7cad7-e27c-46c8-8bc6-d141c29057bf,20588dca-b30e-4072-896f-232233fb8e37,191f6a9a4586b5e5f79f4f42f190e7ad4bbacc84,django/django,completed,2025-02-14 16:53:58.798114+00:00,10.036
e034953c-ee87-47c5-93bb-45cafa370c28,3234958e-d844-4909-911a-8fe3eaf7ae1b,e98d8d085e8f53ec0467422b326f7738a2dd695e,matplotlib/matplotlib,completed,2025-02-14 18:13:07.248162+00:00,11.061
7e90dbfd-9709-4ee5-ac6a-fe51663dd927,d23e2230-8556-4180-aa3c-4948d8259f6c,df7dd8391148a873d157328a4f0328528a0c4ed9,scikit-learn/scikit-learn,completed,2025-02-14 18:18:25.286143+00:00,7.069
df014fed-3922-4a78-8b08-113cb72c1690,4feb4ad9-e17a-48c1-b388-dd104c235660,514efa3129792ec2abb2444f3e7aeb3f21a38386,django/django,completed,2025-02-14 17:29:50.215187+00:00,8.839
22e4bdc1-bc49-481a-a406-2dea3c9f565d,5c3a86fd-63e9-4f44-a03d-f47c83f39774,674afc619d7f5c519b6a5393a8b0532a131e57e0,sympy/sympy,completed,2025-02-14 18:23:48.144330+00:00,18.01
e5e81ec1-1b07-4212-a763-d38dc2b70b38,10246ba4-b2e0-42d4-9693-a39b33bd3d08,06632c0d185128a53c57ccc73b25b6408e90bb89,scikit-learn/scikit-learn,completed,2025-02-14 18:34:26.590451+00:00,7.387
e7004ecc-fafc-4c92-8b58-7ac4d42447db,80cee41b-a2f5-4d60-b78a-e77c0348de5c,65e86948b80262574058a94ccaae3a9b59c3faea,django/django,completed,2025-02-14 18:51:45.744788+00:00,8.838
3ce949c5-7cfa-43ec-826e-0b090a375b9c,6742de72-55d6-4e46-b9a7-2e95fb4e6723,af39f1edffcd828f05cfdd04f2e59506bb4a27bc,matplotlib/matplotlib,completed,2025-02-14 18:55:13.335849+00:00,11.073
567ed1a4-2a43-4064-b925-a2527e7eb24f,94d5c71e-84c0-45c1-8905-9e76ba0bbba0,fdbaa58acbead5a254f2e6d597dc1ab3b947f4c6,scikit-learn/scikit-learn,completed,2025-02-14 18:58:26.933361+00:00,7.513
d01dc726-c990-4842-806b-99442e88b63e,71c30dc9-40ef-4293-a436-acbe7bcc6ae4,3546ac7ed78e1780c1a76929864bb33330055740,sympy/sympy,completed,2025-02-14 19:01:50.189192+00:00,18.034
63c43069-ed3d-440f-b91d-c41f355daf7d,adcea7c5-7c63-4fea-8519-621b36f38d7c,f9fe062de5fc0896d6bbbf3f260b5c44473b3c77,django/django,completed,2025-02-14 19:05:10.551123+00:00,9.891
efb826e7-474e-4490-b2e6-85c06aa08379,3bb8ab79-2b73-40b1-91ae-20259230f5f1,847735553aeda6e6633f2b32e14ba14ba86887a4,psf/requests,completed,2025-02-26 13:03:19.272169+00:00,0.808
12ad298c-9bff-40cd-8c49-bcb12eea85f1,b7059f3b-76a9-45fb-992a-187f7b24d59d,a3011dfd1aaa2487cce8aa7369475533133ef777,matplotlib/matplotlib,completed,2025-02-14 19:09:37.320675+00:00,11.158
cc6fbf49-5b70-4a60-9a7d-d861bcd3a7a3,d5fbb9ed-4f29-4f5b-be3a-8abd6d052604,fee75d2aed4e58ada6567c464cfd22e89dc65f4a,django/django,completed,2025-02-14 19:36:06.968206+00:00,8.878
65e24094-f5ef-4e17-9401-b1192cf13300,25918484-e06b-4167-934a-4b5776b78f75,f57fe3f4b3f2cab225749e1b3b38ae1bf80b62f0,sympy/sympy,completed,2025-02-14 19:42:50.985744+00:00,18.045
faf7b7e0-e7ad-4968-afce-637fabb83824,f3820529-1d19-44a1-8841-cb24985b47db,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,pylint-dev/pylint,completed,2025-02-26 15:25:51.366958+00:00,1.416
43d80295-2f61-4765-8eb3-ffff70133920,030317b8-a951-4fda-846a-a8202a8302eb,3346b78a8a872286a245d1e77ef4718fc5e6be1a,django/django,completed,2025-02-14 20:03:01.501645+00:00,8.886
02134f0b-400e-42e5-9a54-c84f06dbd269,ce859c6b-10ed-47e9-b40d-9a540389a70d,5f7a3a74aab1625c2bb65f643197ee885e3da576,psf/requests,completed,2025-02-26 18:39:39.564783+00:00,0.961
2c9ea988-d3ff-4b9a-96e5-f1be77f08857,98c93105-163a-4f31-99d1-d6d3295b2b54,a85a0747c54bac75e9c3b2fe436b105ea029d6cf,astropy/astropy,completed,2025-02-26 18:55:09.629561+00:00,20.363
7c28581a-87df-4e8a-bb46-152b8750b7ee,365fbbc3-4db2-40e2-925d-f26f7b16b796,bd366ca2aeffa869b7dbc0b0aa01caea75e6dc31,django/django,completed,2025-02-14 20:18:00.747215+00:00,9.857
ae3e539f-0be3-4a77-a8ee-454f0d023157,bbd527e4-2c08-4535-ae26-27b8bbee1b1d,979f61abd322507aafced9627702362e541ec34e,django/django,completed,2025-02-14 20:14:31.176817+00:00,8.974
7f263879-9219-48ca-8227-c71ecb085306,bac15a44-b7f5-4dc6-82b1-e92035070c04,e02f67ef2d03d48128e7a118bf75f0418e24e8ac,django/django,completed,2025-02-14 20:32:13.570616+00:00,8.892
4912e394-5e85-47cb-aa48-0e47ab5c8e94,02ec3927-f2ae-40ad-973a-290e57225f43,e148998d9bed9d1b53a91587ad48f9bb43c7737f,matplotlib/matplotlib,completed,2025-02-14 20:03:38.005989+00:00,11.09
4ad6eb28-2a50-4344-8f70-62e9e2341a4c,e374727c-ce39-4aea-b2a1-4e68a8903442,332937997d03e0c173be6d9fc1841e9186e857df,matplotlib/matplotlib,completed,2025-02-14 20:32:56.182619+00:00,11.084
e02a5c2f-134a-4b7c-8942-2848fa13bca6,b20415c1-05fc-4047-ba64-c1a7e4e1047f,67e3c956083d0128a621f65ee86a7dacd4f9f19f,sympy/sympy,completed,2025-02-14 20:08:48.172965+00:00,18.114
79805cd6-a685-424f-819f-184ee2b57950,5c9fed0a-67de-4d8e-a2ed-f5cd306935c2,7121bdf1facdd90d05b6994b4c2e5b2865a4638a,sympy/sympy,completed,2025-02-14 20:43:10.775041+00:00,18.134
ab5f8d3a-dd74-45c3-a817-5df30b137071,24426040-a54a-4ada-9191-84d8a71be832,e8c22f6eac7314be8d92590bfff92ced79ee03e2,sympy/sympy,completed,2025-02-14 20:20:53.711405+00:00,20.903
f0429721-ad94-49a5-922d-81fa1c74715f,4be4bb10-fe02-4b5b-8519-d47fd87e6038,1d1619ef913b99b06647d2030bddff4800abdf63,pylint-dev/pylint,completed,2025-02-27 13:54:56.425786+00:00,1.453
4f6a330c-623b-4c30-9732-d4fa9db31942,dc2e76c9-d39f-4af5-b1c9-6b4adb9fced1,3c1534944cbd34e8a41bc9e76818018fadefc9a1,pytest-dev/pytest,completed,2025-02-26 15:27:57.123633+00:00,3.234
29a2eeef-2f5a-4e77-b198-643d7f547b53,15dd9ba0-04cf-45f9-9306-3a89edb29df1,118f4d996e7711c9aced916e6049af9f28d5ec66,pydata/xarray,completed,2025-02-26 18:41:30.095344+00:00,3.059
1baf1dd6-a677-4d60-8bf7-6156b159bb55,ac72c495-a398-4be1-96ca-f5a919cc1643,5250b2442501e6c671c6b380536f1edb352602d1,astropy/astropy,completed,2025-02-27 04:51:26.152165+00:00,21.155
575a683e-494f-4723-9b45-1851e0eb547f,77ef70cd-3183-4f38-b382-4f73521aad2b,5fb51fb1467dc5eea7505402c3c5d9b378d3b441,sphinx-doc/sphinx,completed,2025-02-26 19:12:12.068174+00:00,4.311
9e6cbb42-e98b-4a6d-aa27-48e8407b2e8f,82f02aa5-ff28-4515-938b-8873524a19fe,cab2d93076d0cca7c53fac885f927dde3e2a5fec,sphinx-doc/sphinx,completed,2025-02-26 18:50:31.575771+00:00,4.288
3b095299-38b5-4ccf-bdac-a55c8e4e32fb,dd1dd429-3175-40ff-bbcf-7444dcad7b06,553b5fb8f84ba05c8397f26dd079deece2b05029,scikit-learn/scikit-learn,completed,2025-02-26 15:30:13.447633+00:00,7.342
d883abcc-11ab-4c58-ac53-13262aa5ff0d,c9dc4a1f-127c-43f2-af02-0bf737f99945,58e6a09db49f34886ff13f3b7520dd0bcd7063cd,pytest-dev/pytest,completed,2025-02-26 18:45:43.481040+00:00,2.479
c02d25ae-af2d-482a-bcbb-e741ec8c7bf5,73c20540-864a-49a3-b813-d2cda4c74b60,c861199a43558f5e7aacff93368dc2c74708d0f4,JudiniLabs/swe-benchmark,completed,2025-02-17 14:54:21.320100+00:00,0.592
06660ae9-67e0-46ad-b74d-3a04f3634574,2dc59a34-f8c6-45c4-8d03-382249c8adfe,ca80f03a43bc39e4cc2c67dc99817b3c9f13b8a6,pylint-dev/pylint,completed,2025-02-26 19:04:22.337412+00:00,2.295
be156e78-2942-4ff9-b907-d1c97da08d43,ed060412-ce91-4444-8c97-fda66d84d87f,58598660a3f6ab3d918781c4988c2e4b2bdd9297,sympy/sympy,completed,2025-02-17 20:35:40.249146+00:00,20.863
61f6d0b9-bb7a-4656-b482-2399e16d0839,4bbe5324-5416-4584-b439-76c3dcccb334,f0adf3b9b7a19cdee05368ff0c0c2d087f011180,django/django,completed,2025-02-17 20:33:40.766224+00:00,8.892
ec197540-ab5e-4a4f-b22b-f1982078cbf4,e01086eb-872c-4fcb-9801-228cda28ecea,ef85b6bf0bc5a8b194f0724cf5bbedbcee402b96,django/django,completed,2025-02-17 20:34:53.747974+00:00,9.85
f68173d6-a4c2-4d6c-b02c-ac7b6ecb1083,88d061a8-1e5b-406f-a18e-433a7d580020,4da0b64558e9551a11a99bccc63557ba34f50c58,sympy/sympy,completed,2025-02-17 20:34:18.565593+00:00,18.154
467d3726-4150-443c-9cf1-9e1c17465bb1,02b6eab7-985b-46b2-a631-4b13a89c18b4,0bd2c0c9015b53c41394a1c0989afbfd94dc2830,django/django,completed,2025-02-17 21:07:20.629258+00:00,9.866
f5fcd57b-9270-453a-b4a4-c7b01b513799,adfea841-b4e9-41f1-b09c-0c2975734e6c,fdc707f73a65a429935c01532cd3970d3355eab6,sympy/sympy,completed,2025-02-17 22:59:14.181735+00:00,20.615
fd333b25-d07b-4d53-bed4-ee37f604aa54,b6569c62-cb12-450c-9cd1-f104c77957ec,2f72480fbd27896c986c45193e1603e35c0b19a7,django/django,completed,2025-02-17 21:05:38.460524+00:00,8.906
7ee7321a-56c6-4150-8fa4-b9e19e53305b,c599e40a-2705-4dcd-87cf-0ad4d1c840aa,5c1644ff85e15752f9f8721bc142bfbf975e7805,sympy/sympy,completed,2025-02-17 21:06:15.282632+00:00,18.155
313db54d-91e1-41c9-92f4-fc2b6cc1bf96,cf492c9f-143b-4ced-bcd6-0870082f3c07,514579c655bf22e2af14f0743376ae1d7befe345,sympy/sympy,completed,2025-02-17 21:07:52.533754+00:00,20.859
